pmid	black	white	nctid	ratio	repetition
23349433	408.0	1137.0	NCT00000125	0.35883905013192613	2
22395889	408.0	1137.0	NCT00000125	0.35883905013192613	2
22159015	408.0	1137.0	NCT00000125	0.35883905013192613	2
20212196	408.0	1137.0	NCT00000125	0.35883905013192613	2
17420364	408.0	1137.0	NCT00000125	0.35883905013192613	2
34518266	0.0	6604.0	NCT00000620	0.0	1
33952397	0.0	6604.0	NCT00000620	0.0	1
32905623	0.0	6604.0	NCT00000620	0.0	1
32732305	0.0	6604.0	NCT00000620	0.0	1
32223381	0.0	6604.0	NCT00000620	0.0	1
32138746	0.0	6604.0	NCT00000620	0.0	1
31066177	0.0	6604.0	NCT00000620	0.0	1
30571235	0.0	6604.0	NCT00000620	0.0	1
30262460	0.0	6604.0	NCT00000620	0.0	1
29183908	0.0	6604.0	NCT00000620	0.0	1
28939617	0.0	6604.0	NCT00000620	0.0	1
28832365	0.0	6604.0	NCT00000620	0.0	1
28030716	0.0	6604.0	NCT00000620	0.0	1
27289122	0.0	6604.0	NCT00000620	0.0	1
27161620	0.0	6604.0	NCT00000620	0.0	1
26822326	0.0	6604.0	NCT00000620	0.0	1
26476086	0.0	6604.0	NCT00000620	0.0	1
26464212	0.0	6604.0	NCT00000620	0.0	1
26459421	0.0	6604.0	NCT00000620	0.0	1
25887355	0.0	6604.0	NCT00000620	0.0	1
26720308	187.0	1026.0	NCT00002651	0.18226120857699804	2
23550669	187.0	1026.0	NCT00002651	0.18226120857699804	2
24625415	13.0	228.0	NCT00004031	0.05701754385964912	2
24171516	13.0	228.0	NCT00004031	0.05701754385964912	2
29624463	116.0	810.0	NCT00004124	0.14320987654320988	2
21502546	116.0	810.0	NCT00004124	0.14320987654320988	2
30950656	69.0	1763.0	NCT00004562	0.039137833238797506	2
23141853	69.0	1763.0	NCT00004562	0.039137833238797506	2
22025606	69.0	1763.0	NCT00004562	0.039137833238797506	2
20547926	69.0	1763.0	NCT00004562	0.039137833238797506	2
19228620	69.0	1763.0	NCT00004562	0.039137833238797506	2
19194534	69.0	1763.0	NCT00004562	0.039137833238797506	2
17105759	69.0	1763.0	NCT00004562	0.039137833238797506	2
30630649	0.0	2332.0	NCT00004732	0.0	1
30571337	0.0	2332.0	NCT00004732	0.0	1
30527940	0.0	2332.0	NCT00004732	0.0	1
28455318	0.0	2332.0	NCT00004732	0.0	1
26890472	0.0	2332.0	NCT00004732	0.0	1
26610643	0.0	2332.0	NCT00004732	0.0	1
26493675	0.0	2332.0	NCT00004732	0.0	1
26351359	0.0	2332.0	NCT00004732	0.0	1
26173731	0.0	2332.0	NCT00004732	0.0	1
26122922	0.0	2332.0	NCT00004732	0.0	1
25613307	0.0	2332.0	NCT00004732	0.0	1
25428209	0.0	2332.0	NCT00004732	0.0	1
25256180	0.0	2332.0	NCT00004732	0.0	1
25213339	0.0	2332.0	NCT00004732	0.0	1
24055515	0.0	2332.0	NCT00004732	0.0	1
23265585	0.0	2332.0	NCT00004732	0.0	1
23159552	0.0	2332.0	NCT00004732	0.0	1
22941123	0.0	2332.0	NCT00004732	0.0	1
22857850	0.0	2332.0	NCT00004732	0.0	1
21980205	0.0	2332.0	NCT00004732	0.0	1
27519183	2337.0	27569.0	NCT00006392	0.08476912474155755	2
27197287	2337.0	27569.0	NCT00006392	0.08476912474155755	2
23064404	2337.0	27569.0	NCT00006392	0.08476912474155755	2
21990298	2337.0	27569.0	NCT00006392	0.08476912474155755	2
20833684	2337.0	27569.0	NCT00006392	0.08476912474155755	2
19066370	2337.0	27569.0	NCT00006392	0.08476912474155755	2
23999955	181.0	1.0	NCT00006400	181.0	8
22915643	181.0	1.0	NCT00006400	181.0	8
22294512	181.0	1.0	NCT00006400	181.0	8
22190441	181.0	1.0	NCT00006400	181.0	8
22012708	181.0	1.0	NCT00006400	181.0	8
21606305	181.0	1.0	NCT00006400	181.0	8
21571150	181.0	1.0	NCT00006400	181.0	8
19731330	181.0	1.0	NCT00006400	181.0	8
27930926	105.0	50.0	NCT00006489	2.1	8
26905901	105.0	50.0	NCT00006489	2.1	8
23925619	105.0	50.0	NCT00006489	2.1	8
22480715	105.0	50.0	NCT00006489	2.1	8
21631324	0.0	184.0	NCT00019682	0.0	1
22449251	5.0	17.0	NCT00023309	0.29411764705882354	2
33512412	194.0	1348.0	NCT00025259	0.14391691394658754	2
25311218	194.0	1348.0	NCT00025259	0.14391691394658754	2
33470755	12.0	44.0	NCT00030147	0.2727272727272727	2
25792707	1.0	106.0	NCT00033371	0.009433962264150943	2
17958901	3.0	384.0	NCT00041756	0.0078125	2
16495394	12.0	355.0	NCT00043186	0.03380281690140845	2
24786925	14.0	572.0	NCT00048568	0.024475524475524476	2
18383390	14.0	572.0	NCT00048568	0.024475524475524476	2
16785475	14.0	572.0	NCT00048568	0.024475524475524476	2
21483491	138.0	160.0	NCT00050089	0.8625	4
21383086	138.0	160.0	NCT00050089	0.8625	4
33705168	44.0	385.0	NCT00052078	0.11428571428571428	2
31471911	44.0	385.0	NCT00052078	0.11428571428571428	2
29877727	44.0	385.0	NCT00052078	0.11428571428571428	2
28735699	44.0	385.0	NCT00052078	0.11428571428571428	2
25721183	44.0	385.0	NCT00052078	0.11428571428571428	2
24565357	44.0	385.0	NCT00052078	0.11428571428571428	2
24129543	44.0	385.0	NCT00052078	0.11428571428571428	2
20051130	44.0	385.0	NCT00052078	0.11428571428571428	2
18974308	44.0	385.0	NCT00052078	0.11428571428571428	2
21872209	61.0	660.0	NCT00054847	0.09242424242424242	2
21224458	61.0	660.0	NCT00054847	0.09242424242424242	2
21078416	61.0	660.0	NCT00054847	0.09242424242424242	2
32856605	190.0	7491.0	NCT00056407	0.025363769857161926	2
28396999	190.0	7491.0	NCT00056407	0.025363769857161926	2
27378134	190.0	7491.0	NCT00056407	0.025363769857161926	2
26184556	190.0	7491.0	NCT00056407	0.025363769857161926	2
26165588	190.0	7491.0	NCT00056407	0.025363769857161926	2
23587564	190.0	7491.0	NCT00056407	0.025363769857161926	2
23541458	190.0	7491.0	NCT00056407	0.025363769857161926	2
22658758	190.0	7491.0	NCT00056407	0.025363769857161926	2
21849186	190.0	7491.0	NCT00056407	0.025363769857161926	2
21074214	190.0	7491.0	NCT00056407	0.025363769857161926	2
20357281	190.0	7491.0	NCT00056407	0.025363769857161926	2
33326891	48.0	387.0	NCT00057577	0.12403100775193798	2
31896529	48.0	387.0	NCT00057577	0.12403100775193798	2
31799993	48.0	387.0	NCT00057577	0.12403100775193798	2
25142196	48.0	387.0	NCT00057577	0.12403100775193798	2
31955642	219.0	1325.0	NCT00059332	0.16528301886792454	2
30039165	219.0	1325.0	NCT00059332	0.16528301886792454	2
27679533	219.0	1325.0	NCT00059332	0.16528301886792454	2
26658446	219.0	1325.0	NCT00059332	0.16528301886792454	2
25651247	219.0	1325.0	NCT00059332	0.16528301886792454	2
25156886	19.0	89.0	NCT00059839	0.21348314606741572	2
33555337	0.0	0.0	NCT00060606	0.0	1
33165214	0.0	0.0	NCT00060606	0.0	1
31980545	0.0	0.0	NCT00060606	0.0	1
26416930	0.0	0.0	NCT00060606	0.0	1
21306277	0.0	0.0	NCT00060606	0.0	1
24884578	12.0	38.0	NCT00062647	0.3157894736842105	2
28102098	11.0	119.0	NCT00064298	0.09243697478991597	2
18623174	4.0	98.0	NCT00065065	0.04081632653061224	2
18325386	4.0	98.0	NCT00065065	0.04081632653061224	2
32356515	21.0	195.0	NCT00066170	0.1076923076923077	2
29221779	21.0	195.0	NCT00066170	0.1076923076923077	2
33874971	3.0	24.0	NCT00067470	0.125	2
24457184	0.0	133.0	NCT00067990	0.0	1
19797280	110.0	242.0	NCT00069576	0.45454545454545453	2
19357404	152.0	205.0	NCT00069823	0.7414634146341463	4
23585522	0.0	352.0	NCT00071799	0.0	1
20451404	0.0	352.0	NCT00071799	0.0	1
19230772	0.0	352.0	NCT00071799	0.0	1
34607344	181.0	2.0	NCT00072761	90.5	8
30094930	181.0	2.0	NCT00072761	90.5	8
25140956	181.0	2.0	NCT00072761	90.5	8
24529619	181.0	2.0	NCT00072761	90.5	8
21523806	181.0	2.0	NCT00072761	90.5	8
21385195	25.0	204.0	NCT00073021	0.12254901960784313	2
21255059	25.0	204.0	NCT00073021	0.12254901960784313	2
20798196	27.0	1086.0	NCT00073528	0.024861878453038673	2
17179052	1.0	72.0	NCT00074984	0.013888888888888888	2
20095796	20.0	372.0	NCT00075270	0.053763440860215055	2
26124497	219.0	2395.0	NCT00075725	0.09144050104384134	2
20826719	0.0	541.0	NCT00075803	0.0	1
27532508	22.0	498.0	NCT00075816	0.04417670682730924	2
23075175	22.0	498.0	NCT00075816	0.04417670682730924	2
21962393	106.0	567.0	NCT00075829	0.18694885361552027	2
27936452	14.0	105.0	NCT00076258	0.13333333333333333	2
27561137	14.0	105.0	NCT00076258	0.13333333333333333	2
23171815	14.0	105.0	NCT00076258	0.13333333333333333	2
21658349	14.0	105.0	NCT00076258	0.13333333333333333	2
23995585	33.0	80.0	NCT00076999	0.4125	2
18753862	33.0	80.0	NCT00076999	0.4125	2
18199863	11.0	158.0	NCT00078819	0.06962025316455696	2
33270906	92.0	517.0	NCT00079001	0.17794970986460348	2
24590644	92.0	517.0	NCT00079001	0.17794970986460348	2
33203692	239.0	2909.0	NCT00079274	0.08215881746304572	2
28006055	239.0	2909.0	NCT00079274	0.08215881746304572	2
23623224	239.0	2909.0	NCT00079274	0.08215881746304572	2
22474202	239.0	2909.0	NCT00079274	0.08215881746304572	2
33223095	99.0	377.0	NCT00079937	0.2625994694960212	2
19910033	99.0	377.0	NCT00079937	0.2625994694960212	2
30153978	22.0	504.0	NCT00080301	0.04365079365079365	2
24472478	22.0	504.0	NCT00080301	0.04365079365079365	2
21128114	22.0	504.0	NCT00080301	0.04365079365079365	2
31685489	0.0	0.0	NCT00081328	0.0	1
31501226	0.0	0.0	NCT00081328	0.0	1
31167889	0.0	0.0	NCT00081328	0.0	1
30833375	0.0	0.0	NCT00081328	0.0	1
30455329	0.0	0.0	NCT00081328	0.0	1
29697830	0.0	0.0	NCT00081328	0.0	1
29427697	0.0	0.0	NCT00081328	0.0	1
29398050	0.0	0.0	NCT00081328	0.0	1
29246363	0.0	0.0	NCT00081328	0.0	1
27352955	0.0	0.0	NCT00081328	0.0	1
27161901	0.0	0.0	NCT00081328	0.0	1
26628417	0.0	0.0	NCT00081328	0.0	1
26577415	0.0	0.0	NCT00081328	0.0	1
26537182	0.0	0.0	NCT00081328	0.0	1
25784663	0.0	0.0	NCT00081328	0.0	1
24948348	0.0	0.0	NCT00081328	0.0	1
24450390	0.0	0.0	NCT00081328	0.0	1
23704677	0.0	0.0	NCT00081328	0.0	1
23704676	0.0	0.0	NCT00081328	0.0	1
23704675	0.0	0.0	NCT00081328	0.0	1
30153978	46.0	982.0	NCT00082433	0.04684317718940937	2
24472478	46.0	982.0	NCT00082433	0.04684317718940937	2
21128114	46.0	982.0	NCT00082433	0.04684317718940937	2
17157112	23.0	256.0	NCT00086502	0.08984375	2
21992852	0.0	334.0	NCT00086580	0.0	1
17130196	38.0	381.0	NCT00087516	0.09973753280839895	2
19116896	11.0	180.0	NCT00087555	0.06111111111111111	2
28916534	87.0	334.0	NCT00088452	0.26047904191616766	2
27986874	87.0	334.0	NCT00088452	0.26047904191616766	2
27029636	87.0	334.0	NCT00088452	0.26047904191616766	2
23167925	87.0	334.0	NCT00088452	0.26047904191616766	2
20200383	87.0	334.0	NCT00088452	0.26047904191616766	2
24850228	102.0	629.0	NCT00088465	0.16216216216216217	2
22652183	0.0	90.0	NCT00088530	0.0	1
33074143	9.0	52.0	NCT00088699	0.17307692307692307	2
32929215	9.0	52.0	NCT00088699	0.17307692307692307	2
31928949	9.0	52.0	NCT00088699	0.17307692307692307	2
30826253	9.0	52.0	NCT00088699	0.17307692307692307	2
30094160	9.0	52.0	NCT00088699	0.17307692307692307	2
29580569	9.0	52.0	NCT00088699	0.17307692307692307	2
27929610	9.0	52.0	NCT00088699	0.17307692307692307	2
27718369	9.0	52.0	NCT00088699	0.17307692307692307	2
27233466	9.0	52.0	NCT00088699	0.17307692307692307	2
25451430	9.0	52.0	NCT00088699	0.17307692307692307	2
25400146	9.0	52.0	NCT00088699	0.17307692307692307	2
25295436	9.0	52.0	NCT00088699	0.17307692307692307	2
22297150	9.0	52.0	NCT00088699	0.17307692307692307	2
20679587	9.0	52.0	NCT00088699	0.17307692307692307	2
19744406	9.0	52.0	NCT00088699	0.17307692307692307	2
18996507	9.0	52.0	NCT00088699	0.17307692307692307	2
16894061	9.0	52.0	NCT00088699	0.17307692307692307	2
21898590	68.0	1224.0	NCT00089674	0.05555555555555555	2
21555773	68.0	1224.0	NCT00089674	0.05555555555555555	2
19836774	68.0	1224.0	NCT00089674	0.05555555555555555	2
19671656	68.0	1224.0	NCT00089674	0.05555555555555555	2
32092479	57.0	7238.0	NCT00089791	0.007875103619784472	2
32058020	57.0	7238.0	NCT00089791	0.007875103619784472	2
31125092	57.0	7238.0	NCT00089791	0.007875103619784472	2
30759221	57.0	7238.0	NCT00089791	0.007875103619784472	2
29672714	57.0	7238.0	NCT00089791	0.007875103619784472	2
29430796	57.0	7238.0	NCT00089791	0.007875103619784472	2
29105841	57.0	7238.0	NCT00089791	0.007875103619784472	2
28546097	57.0	7238.0	NCT00089791	0.007875103619784472	2
27082709	57.0	7238.0	NCT00089791	0.007875103619784472	2
21769664	57.0	7238.0	NCT00089791	0.007875103619784472	2
20839290	57.0	7238.0	NCT00089791	0.007875103619784472	2
20533525	57.0	7238.0	NCT00089791	0.007875103619784472	2
19671655	57.0	7238.0	NCT00089791	0.007875103619784472	2
21093145	63.0	4259.0	NCT00090103	0.014792204742897394	2
19825505	63.0	4259.0	NCT00090103	0.014792204742897394	2
32184277	182.0	785.0	NCT00090220	0.2318471337579618	2
24391768	182.0	785.0	NCT00090220	0.2318471337579618	2
22518014	182.0	785.0	NCT00090220	0.2318471337579618	2
19935017	182.0	785.0	NCT00090220	0.2318471337579618	2
19652630	182.0	785.0	NCT00090220	0.2318471337579618	2
19493565	182.0	785.0	NCT00090220	0.2318471337579618	2
16394299	5849.0	47560.0	NCT00090233	0.12298149705634988	2
32184277	805.0	1431.0	NCT00090285	0.5625436757512229	4
23831322	805.0	1431.0	NCT00090285	0.5625436757512229	4
22029979	805.0	1431.0	NCT00090285	0.5625436757512229	4
21288094	805.0	1431.0	NCT00090285	0.5625436757512229	4
19042080	1.0	306.0	NCT00090363	0.0032679738562091504	2
31675390	52.0	396.0	NCT00091962	0.13131313131313133	2
24360138	52.0	396.0	NCT00091962	0.13131313131313133	2
19918088	52.0	396.0	NCT00091962	0.13131313131313133	2
19188529	52.0	396.0	NCT00091962	0.13131313131313133	2
32184277	308.0	3329.0	NCT00092521	0.09252027635926705	2
30982556	308.0	3329.0	NCT00092521	0.09252027635926705	2
29995724	308.0	3329.0	NCT00092521	0.09252027635926705	2
23299013	308.0	3329.0	NCT00092521	0.09252027635926705	2
23066159	308.0	3329.0	NCT00092521	0.09252027635926705	2
22454089	308.0	3329.0	NCT00092521	0.09252027635926705	2
21491420	308.0	3329.0	NCT00092521	0.09252027635926705	2
21471141	308.0	3329.0	NCT00092521	0.09252027635926705	2
20949623	308.0	3329.0	NCT00092521	0.09252027635926705	2
20647284	308.0	3329.0	NCT00092521	0.09252027635926705	2
19935017	308.0	3329.0	NCT00092521	0.09252027635926705	2
19236279	308.0	3329.0	NCT00092521	0.09252027635926705	2
19236277	308.0	3329.0	NCT00092521	0.09252027635926705	2
19116707	308.0	3329.0	NCT00092521	0.09252027635926705	2
18164106	308.0	3329.0	NCT00092521	0.09252027635926705	2
17494926	308.0	3329.0	NCT00092521	0.09252027635926705	2
19935017	71.0	1085.0	NCT00092547	0.06543778801843318	2
34426527	0.0	1868.0	NCT00092677	0.0	1
33461302	0.0	1868.0	NCT00092677	0.0	1
31586530	0.0	1868.0	NCT00092677	0.0	1
31092548	0.0	1868.0	NCT00092677	0.0	1
29602140	0.0	1868.0	NCT00092677	0.0	1
29361285	0.0	1868.0	NCT00092677	0.0	1
29180457	0.0	1868.0	NCT00092677	0.0	1
28797414	0.0	1868.0	NCT00092677	0.0	1
28698175	0.0	1868.0	NCT00092677	0.0	1
28455295	0.0	1868.0	NCT00092677	0.0	1
27491438	0.0	1868.0	NCT00092677	0.0	1
27486164	0.0	1868.0	NCT00092677	0.0	1
26602073	0.0	1868.0	NCT00092677	0.0	1
26489804	0.0	1868.0	NCT00092677	0.0	1
25438232	0.0	1868.0	NCT00092677	0.0	1
25301859	0.0	1868.0	NCT00092677	0.0	1
25217488	0.0	1868.0	NCT00092677	0.0	1
25048345	0.0	1868.0	NCT00092677	0.0	1
23357717	0.0	1868.0	NCT00092677	0.0	1
22440214	0.0	1868.0	NCT00092677	0.0	1
30672083	815.0	2570.0	NCT00093015	0.31712062256809337	2
26299230	815.0	2570.0	NCT00093015	0.31712062256809337	2
22104547	815.0	2570.0	NCT00093015	0.31712062256809337	2
21982669	815.0	2570.0	NCT00093015	0.31712062256809337	2
20843249	815.0	2570.0	NCT00093015	0.31712062256809337	2
19880844	815.0	2570.0	NCT00093015	0.31712062256809337	2
19501439	815.0	2570.0	NCT00093015	0.31712062256809337	2
34671652	300.0	3062.0	NCT00094302	0.09797517962116264	2
33257457	300.0	3062.0	NCT00094302	0.09797517962116264	2
33097408	300.0	3062.0	NCT00094302	0.09797517962116264	2
32387067	300.0	3062.0	NCT00094302	0.09797517962116264	2
32160420	300.0	3062.0	NCT00094302	0.09797517962116264	2
31779923	300.0	3062.0	NCT00094302	0.09797517962116264	2
31370950	300.0	3062.0	NCT00094302	0.09797517962116264	2
31214914	300.0	3062.0	NCT00094302	0.09797517962116264	2
30819379	300.0	3062.0	NCT00094302	0.09797517962116264	2
30140899	300.0	3062.0	NCT00094302	0.09797517962116264	2
30007557	300.0	3062.0	NCT00094302	0.09797517962116264	2
29228101	300.0	3062.0	NCT00094302	0.09797517962116264	2
29148144	300.0	3062.0	NCT00094302	0.09797517962116264	2
28637881	300.0	3062.0	NCT00094302	0.09797517962116264	2
28322009	300.0	3062.0	NCT00094302	0.09797517962116264	2
27056882	300.0	3062.0	NCT00094302	0.09797517962116264	2
26962133	300.0	3062.0	NCT00094302	0.09797517962116264	2
26475142	300.0	3062.0	NCT00094302	0.09797517962116264	2
26374849	300.0	3062.0	NCT00094302	0.09797517962116264	2
26130119	300.0	3062.0	NCT00094302	0.09797517962116264	2
26700304	5.0	638.0	NCT00094653	0.007836990595611285	2
26627641	5.0	638.0	NCT00094653	0.007836990595611285	2
25214238	5.0	638.0	NCT00094653	0.007836990595611285	2
23942774	5.0	638.0	NCT00094653	0.007836990595611285	2
23444228	5.0	638.0	NCT00094653	0.007836990595611285	2
23400564	5.0	638.0	NCT00094653	0.007836990595611285	2
22694829	5.0	638.0	NCT00094653	0.007836990595611285	2
20525992	5.0	638.0	NCT00094653	0.007836990595611285	2
21477878	76.0	866.0	NCT00094770	0.08775981524249422	2
20456211	76.0	866.0	NCT00094770	0.08775981524249422	2
25851633	24.0	187.0	NCT00094809	0.12834224598930483	2
24231627	82.0	820.0	NCT00095199	0.1	2
32387067	82.0	3859.0	NCT00095238	0.021249028245659496	2
31370950	82.0	3859.0	NCT00095238	0.021249028245659496	2
28052977	82.0	3859.0	NCT00095238	0.021249028245659496	2
27317843	82.0	3859.0	NCT00095238	0.021249028245659496	2
25225241	82.0	3859.0	NCT00095238	0.021249028245659496	2
24864045	82.0	3859.0	NCT00095238	0.021249028245659496	2
22267751	82.0	3859.0	NCT00095238	0.021249028245659496	2
22064591	82.0	3859.0	NCT00095238	0.021249028245659496	2
21750125	82.0	3859.0	NCT00095238	0.021249028245659496	2
21715583	82.0	3859.0	NCT00095238	0.021249028245659496	2
21350053	82.0	3859.0	NCT00095238	0.021249028245659496	2
19001508	82.0	3859.0	NCT00095238	0.021249028245659496	2
20391513	6.0	187.0	NCT00095498	0.03208556149732621	2
20391509	6.0	187.0	NCT00095498	0.03208556149732621	2
18438830	6.0	187.0	NCT00095498	0.03208556149732621	2
22682875	26.0	206.0	NCT00096356	0.1262135922330097	2
19065670	5.0	2.0	NCT00096785	2.5	8
32164882	392.0	12537.0	NCT00097591	0.03126744835287549	2
24947719	392.0	12537.0	NCT00097591	0.03126744835287549	2
24140678	392.0	12537.0	NCT00097591	0.03126744835287549	2
22633653	392.0	12537.0	NCT00097591	0.03126744835287549	2
22199016	392.0	12537.0	NCT00097591	0.03126744835287549	2
21606391	392.0	12537.0	NCT00097591	0.03126744835287549	2
19699846	392.0	12537.0	NCT00097591	0.03126744835287549	2
19249633	392.0	12537.0	NCT00097591	0.03126744835287549	2
18757948	392.0	12537.0	NCT00097591	0.03126744835287549	2
18498956	392.0	12537.0	NCT00097591	0.03126744835287549	2
18377975	392.0	12537.0	NCT00097591	0.03126744835287549	2
17982182	392.0	12537.0	NCT00097591	0.03126744835287549	2
24682463	11.0	72.0	NCT00097721	0.1527777777777778	2
18090280	2.5	32.5	NCT00100048	0.07692307692307693	2
17721395	2.5	32.5	NCT00100048	0.07692307692307693	2
26469750	1.0	70.0	NCT00100230	0.014285714285714285	2
25342618	1.0	70.0	NCT00100230	0.014285714285714285	2
25015354	1.0	70.0	NCT00100230	0.014285714285714285	2
24805262	1.0	70.0	NCT00100230	0.014285714285714285	2
23828615	1.0	70.0	NCT00100230	0.014285714285714285	2
23800482	34.0	180.0	NCT00102063	0.18888888888888888	2
20166794	34.0	180.0	NCT00102063	0.18888888888888888	2
18765484	34.0	180.0	NCT00102063	0.18888888888888888	2
22052584	62.0	587.0	NCT00102440	0.10562180579216354	2
22336221	6.0	428.0	NCT00102804	0.014018691588785047	2
22266043	6.0	428.0	NCT00102804	0.014018691588785047	2
19767093	6.0	428.0	NCT00102804	0.014018691588785047	2
19092152	36.0	185.0	NCT00103402	0.1945945945945946	2
19363221	32.0	245.0	NCT00103662	0.1306122448979592	2
33874971	3.0	24.0	NCT00104234	0.125	2
17693179	0.0	86.0	NCT00104247	0.0	1
20937567	3.0	75.0	NCT00104416	0.04	2
33270906	1.0	63.0	NCT00104650	0.015873015873015872	2
23234632	1.0	63.0	NCT00104650	0.015873015873015872	2
19524963	1.0	63.0	NCT00104650	0.015873015873015872	2
17434401	20.0	136.0	NCT00105157	0.14705882352941177	2
24766999	32.0	304.0	NCT00105196	0.10526315789473684	2
23106023	32.0	304.0	NCT00105196	0.10526315789473684	2
23585999	32.0	304.0	NCT00105196	0.10526315789473684	2
23585997	32.0	304.0	NCT00105196	0.10526315789473684	2
21731833	32.0	304.0	NCT00105196	0.10526315789473684	2
19407731	32.0	304.0	NCT00105196	0.10526315789473684	2
19552867	3.0	504.0	NCT00105989	0.005952380952380952	2
21940765	0.0	172.3	NCT00106080	0.0	1
30224019	5.0	118.0	NCT00106392	0.0423728813559322	2
20173677	34.0	9.0	NCT00107042	3.7777777777777777	8
21768541	121.0	231.0	NCT00107744	0.5238095238095238	4
24708675	24.0	539.0	NCT00107952	0.04452690166975881	2
25219563	155.0	670.0	NCT00109343	0.23134328358208955	2
23480324	65.0	193.0	NCT00110461	0.33678756476683935	2
23437959	65.0	193.0	NCT00110461	0.33678756476683935	2
21823911	65.0	193.0	NCT00110461	0.33678756476683935	2
19906348	65.0	193.0	NCT00110461	0.33678756476683935	2
22863242	16.0	521.0	NCT00110890	0.030710172744721688	2
17050891	3.0	36.0	NCT00111475	0.08333333333333333	2
16421366	116.0	298.0	NCT00112047	0.38926174496644295	2
18926146	81.0	296.0	NCT00112125	0.27364864864864863	2
33074326	33.0	2399.0	NCT00112918	0.013755731554814505	2
31959341	33.0	2399.0	NCT00112918	0.013755731554814505	2
23168362	33.0	2399.0	NCT00112918	0.013755731554814505	2
26490132	32.0	185.0	NCT00113087	0.17297297297297298	2
22939929	32.0	185.0	NCT00113087	0.17297297297297298	2
22939855	32.0	185.0	NCT00113087	0.17297297297297298	2
21784436	32.0	185.0	NCT00113087	0.17297297297297298	2
21576655	32.0	185.0	NCT00113087	0.17297297297297298	2
20625111	32.0	185.0	NCT00113087	0.17297297297297298	2
19081394	32.0	185.0	NCT00113087	0.17297297297297298	2
21591943	100.0	354.0	NCT00113269	0.2824858757062147	2
23625191	1.0	457.0	NCT00113763	0.002188183807439825	2
18316791	1.0	457.0	NCT00113763	0.002188183807439825	2
32480409	8.0	165.0	NCT00114114	0.048484848484848485	2
30898204	8.0	165.0	NCT00114114	0.048484848484848485	2
26901812	8.0	165.0	NCT00114114	0.048484848484848485	2
24024838	8.0	165.0	NCT00114114	0.048484848484848485	2
34736575	0.0	415.0	NCT00114517	0.0	1
32925623	0.0	415.0	NCT00114517	0.0	1
31362877	0.0	415.0	NCT00114517	0.0	1
30272234	0.0	415.0	NCT00114517	0.0	1
27028912	0.0	415.0	NCT00114517	0.0	1
25380275	0.0	415.0	NCT00114517	0.0	1
29298160	6.0	60.0	NCT00114530	0.1	2
34197181	9.0	271.0	NCT00116142	0.033210332103321034	2
20940250	0.0	164.0	NCT00116428	0.0	1
20103757	0.0	164.0	NCT00116428	0.0	1
19671919	16.0	259.0	NCT00116688	0.06177606177606178	2
21359834	11.0	495.0	NCT00116831	0.022222222222222223	2
20194881	11.0	495.0	NCT00116831	0.022222222222222223	2
19033001	11.0	495.0	NCT00116831	0.022222222222222223	2
20306820	34.0	0.0	NCT00117338	34.0	8
31136052	12.0	242.0	NCT00117676	0.049586776859504134	2
30795958	12.0	242.0	NCT00117676	0.049586776859504134	2
28215615	12.0	242.0	NCT00117676	0.049586776859504134	2
25532501	12.0	242.0	NCT00117676	0.049586776859504134	2
23234725	12.0	242.0	NCT00117676	0.049586776859504134	2
19052126	12.0	242.0	NCT00117676	0.049586776859504134	2
24752942	66.0	70.0	NCT00117806	0.9428571428571428	4
24486426	66.0	70.0	NCT00117806	0.9428571428571428	4
25856266	66.0	70.0	NCT00117806	0.9428571428571428	4
24316325	66.0	70.0	NCT00117806	0.9428571428571428	4
20104414	66.0	70.0	NCT00117806	0.9428571428571428	4
22293631	0.0	60.0	NCT00118040	0.0	1
32232481	60.0	385.0	NCT00118209	0.15584415584415584	2
30939090	60.0	385.0	NCT00118209	0.15584415584415584	2
19470987	191.0	291.0	NCT00118430	0.6563573883161512	4
32829410	0.0	0.0	NCT00118898	0.0	1
30642925	0.0	0.0	NCT00118898	0.0	1
26009829	0.0	0.0	NCT00118898	0.0	1
24872136	0.0	0.0	NCT00118898	0.0	1
24637543	0.0	0.0	NCT00118898	0.0	1
24384588	0.0	0.0	NCT00118898	0.0	1
24253247	0.0	0.0	NCT00118898	0.0	1
23204164	0.0	0.0	NCT00118898	0.0	1
23148287	0.0	0.0	NCT00118898	0.0	1
21690627	0.0	0.0	NCT00118898	0.0	1
21606537	0.0	0.0	NCT00118898	0.0	1
21320923	0.0	0.0	NCT00118898	0.0	1
19952143	0.0	0.0	NCT00118898	0.0	1
20533545	16.0	113.0	NCT00119678	0.1415929203539823	2
19188505	7.0	232.0	NCT00119847	0.03017241379310345	2
25397817	36.0	85.0	NCT00120627	0.4235294117647059	2
26511956	0.0	305.0	NCT00121108	0.0	1
22282104	40.0	149.0	NCT00121485	0.2684563758389262	2
19920051	40.0	149.0	NCT00121485	0.2684563758389262	2
29976228	22.0	341.0	NCT00121641	0.06451612903225806	2
27402391	22.0	341.0	NCT00121641	0.06451612903225806	2
27033025	22.0	341.0	NCT00121641	0.06451612903225806	2
23802840	22.0	341.0	NCT00121641	0.06451612903225806	2
19650754	22.0	341.0	NCT00121641	0.06451612903225806	2
31364269	40.0	606.0	NCT00121667	0.066006600660066	2
27402391	40.0	606.0	NCT00121667	0.066006600660066	2
27033025	40.0	606.0	NCT00121667	0.066006600660066	2
